Date,Adj Close,Close,High,Low,Open,Volume
20/10/2020,1210.670044,1210.670044,1219.160034,1202.030029,1205.329956,3824300
21/10/2020,1216.47998,1216.47998,1222.619995,1211.849976,1217.099976,4005500
22/10/2020,1213.609985,1213.609985,1223.47998,1204.72998,1214.630005,4323500
26/10/2020,1207.969971,1207.969971,1215.790039,1205.810059,1212.48999,3134100
27/10/2020,1208.949951,1208.949951,1212.030029,1197.73999,1201.449951,2993700
28/10/2020,1207.939941,1207.939941,1217.880005,1205.880005,1207.420044,6282200
29/10/2020,1201.640015,1201.640015,1206.839966,1195.98999,1200.430054,3736700
30/10/2020,1194.949951,1194.949951,1204.98999,1187.48999,1204.050049,4145500
02/11/2020,1202.160034,1202.160034,1202.550049,1191.439941,1196.640015,4007200
03/11/2020,1221.329956,1221.329956,1222.780029,1209.900024,1210.060059,4761000
04/11/2020,1222.439941,1222.439941,1231.050049,1214.48999,1223.670044,4012900
05/11/2020,1264.319946,1264.319946,1266.579956,1232.719971,1234.609985,5186100
06/11/2020,1260.079956,1260.079956,1270.219971,1251.079956,1265.839966,5165000
09/11/2020,1285.880005,1285.880005,1293.900024,1277.52002,1281.410034,5664500
10/11/2020,1341.23999,1341.23999,1346.719971,1313.040039,1330.140015,10107800
11/11/2020,1345.339966,1345.339966,1356.829956,1331.390015,1353.650024,6993800
12/11/2020,1336.310059,1336.310059,1341.569946,1327.170044,1340.430054,5868500
13/11/2020,1346.469971,1346.469971,1352.51001,1327.72998,1330.48999,7102000
16/11/2020,1351.060059,1351.060059,1365.869995,1351.040039,1360.939941,6362400
17/11/2020,1349.810059,1349.810059,1365.910034,1344.550049,1356.410034,7016700
18/11/2020,1364.589966,1364.589966,1364.640015,1341.459961,1345.76001,4910200
19/11/2020,1369.420044,1369.420044,1375.02002,1362.410034,1363.579956,5430500
20/11/2020,1389.339966,1389.339966,1390.369995,1368.199951,1369.959961,7083400
23/11/2020,1420.430054,1420.430054,1422.430054,1395.579956,1397.530029,9370900
24/11/2020,1401.630005,1401.630005,1432.560059,1401.290039,1429.439941,8609700
25/11/2020,1415.719971,1415.719971,1428.359985,1392.420044,1416.839966,7762300
26/11/2020,1433.560059,1433.560059,1433.569946,1416.790039,1420.959961,5721400
27/11/2020,1437.780029,1437.780029,1444.530029,1429.430054,1431.26001,6389100
30/11/2020,1408.310059,1408.310059,1435.040039,1408.02002,1429.98999,10534200
01/12/2020,1420.869995,1420.869995,1430.030029,1416.390015,1418.060059,6473500
02/12/2020,1417.949951,1417.949951,1430.48999,1415.099976,1416.579956,6002300
03/12/2020,1438.319946,1438.319946,1439.219971,1420.689941,1424.160034,6848000
04/12/2020,1449.829956,1449.829956,1454.939941,1439.140015,1439.819946,8383700
08/12/2020,1478.920044,1478.920044,1484.72998,1442.650024,1448.079956,11189200
09/12/2020,1482.670044,1482.670044,1503.890015,1474.829956,1490.77002,10605000
14/12/2020,1476.130005,1476.130005,1495.180054,1471.560059,1491.869995,8577700
15/12/2020,1477.209961,1477.209961,1478.609985,1459.969971,1468.219971,8445500
16/12/2020,1482.089966,1482.089966,1488.859985,1475.089966,1487.280029,12948800
17/12/2020,1483.890015,1483.890015,1495.369995,1483.319946,1487.699951,21202300
18/12/2020,1482.380005,1482.380005,1489.780029,1475.01001,1485.27002,8923200
21/12/2020,1401.780029,1401.780029,1453.880005,1401.579956,1429.5,12916400
22/12/2020,1424.390015,1424.390015,1428.109985,1388.22998,1405.420044,8687700
23/12/2020,1416.02002,1416.02002,1440.52002,1414.209961,1422.589966,8280800
24/12/2020,1451.52002,1451.52002,1453.869995,1409.75,1420.599976,8244400
28/12/2020,1452.670044,1452.670044,1512.98999,1452.47998,1505.150024,7321500
29/12/2020,1461.949951,1461.949951,1468.599976,1440.589966,1452.390015,5354800
30/12/2020,1449.349976,1449.349976,1479.040039,1445.359985,1467.73999,6853900
04/01/2021,1468.23999,1468.23999,1468.27002,1425.47998,1428.800049,7392300
05/01/2021,1506.650024,1506.650024,1506.660034,1466.050049,1467.890015,9102500
06/01/2021,1492.359985,1492.359985,1514.890015,1485.790039,1506.560059,11038300
07/01/2021,1513.780029,1513.780029,1519.910034,1502.810059,1510.640015,10910800
08/01/2021,1536.439941,1536.439941,1538.609985,1521.170044,1528.119995,9493700
11/01/2021,1536.48999,1536.48999,1550.75,1527.75,1539.790039,7236300
12/01/2021,1539.849976,1539.849976,1542.650024,1528.5,1536.75,5985400
13/01/2021,1547.310059,1547.310059,1561.660034,1542.420044,1548.300049,7920100
14/01/2021,1535.97998,1535.97998,1552.780029,1533.52002,1545.349976,6741500
15/01/2021,1519.130005,1519.130005,1544.109985,1513.47998,1537.030029,6662100
18/01/2021,1510.130005,1510.130005,1515.51001,1503.040039,1511.040039,5512000
19/01/2021,1522.589966,1522.589966,1529.170044,1518.660034,1519.369995,6418600
20/01/2021,1515.719971,1515.719971,1529.5,1511.410034,1524.910034,6986900
21/01/2021,1513.51001,1513.51001,1529.27002,1510.800049,1525.630005,6840300
22/01/2021,1497.880005,1497.880005,1518.050049,1494.449951,1508.920044,5931400
25/01/2021,1501.619995,1501.619995,1505.469971,1491.630005,1498.359985,5119800
26/01/2021,1512.829956,1512.829956,1514.819946,1490.369995,1497.030029,4824600
27/01/2021,1498.130005,1498.130005,1515.319946,1498.050049,1510.680054,5104800
28/01/2021,1468.51001,1468.51001,1492,1467.73999,1482.5,6541700
29/01/2021,1466.97998,1466.97998,1480.439941,1455.550049,1478.76001,7044400
01/02/2021,1478.050049,1478.050049,1481.660034,1456.449951,1465.76001,5609600
02/02/2021,1486.25,1486.25,1496.459961,1480.5,1491.02002,5374400
03/02/2021,1481.75,1481.75,1500.170044,1481.689941,1498.5,6094800
04/02/2021,1482.97998,1482.97998,1492.390015,1477.880005,1486.5,5762700
05/02/2021,1496.609985,1496.609985,1498.349976,1488.72998,1491.069946,6544300
08/02/2021,1516.430054,1516.430054,1517.310059,1507.089966,1508.449951,7090800
09/02/2021,1518.27002,1518.27002,1529.48999,1516.5,1524.579956,6992900
10/02/2021,1516.939941,1516.939941,1527.880005,1513.130005,1526.339966,5612500
11/02/2021,1508.349976,1508.349976,1521.310059,1503.189941,1520.680054,6045100
15/02/2021,1522.719971,1522.719971,1529.97998,1513.329956,1515.910034,6117200
16/02/2021,1523.109985,1523.109985,1531.290039,1522.410034,1528.430054,5570500
17/02/2021,1514.910034,1514.910034,1528.579956,1513.959961,1519.73999,5802200
18/02/2021,1511.030029,1511.030029,1524.109985,1510.77002,1519.790039,6121600
19/02/2021,1500.51001,1500.51001,1507.630005,1493.52002,1504.97998,6438500
22/02/2021,1478.140015,1478.140015,1505.469971,1476.5,1504.650024,7143100
23/02/2021,1500.609985,1500.609985,1506.939941,1486.180054,1487.530029,5616000
24/02/2021,1491.109985,1491.109985,1507.780029,1485.939941,1503.560059,6332300
25/02/2021,1496.780029,1496.780029,1511.300049,1494.359985,1508.819946,9071000
01/03/2021,1500.920044,1500.920044,1505.609985,1487.98999,1493.550049,7440600
02/03/2021,1503.359985,1503.359985,1509.650024,1500.800049,1503.910034,6187000
03/03/2021,1543.400024,1543.400024,1543.47998,1510.069946,1510.27002,7888100
04/03/2021,1534.109985,1534.109985,1540.660034,1527.880005,1535.76001,8047900
05/03/2021,1544.109985,1544.109985,1553.920044,1529.829956,1531.050049,7313400
08/03/2021,1543.76001,1543.76001,1562.560059,1540.640015,1559.170044,7550200
09/03/2021,1550.589966,1550.589966,1554.959961,1537.22998,1553,7105800
10/03/2021,1573.050049,1573.050049,1573.550049,1550.449951,1553.27002,9569500
11/03/2021,1575.130005,1575.130005,1584.609985,1569.869995,1582.689941,8957800
12/03/2021,1568.189941,1568.189941,1584.400024,1562.900024,1579.709961,8550600
15/03/2021,1565.72998,1565.72998,1575.959961,1562.689941,1573.109985,6713900
16/03/2021,1564.030029,1564.030029,1573.130005,1562.349976,1569.01001,100
17/03/2021,1566.76001,1566.76001,1571.530029,1559.219971,1562.920044,100
18/03/2021,1568.819946,1568.819946,1583.300049,1567.670044,1579.719971,8691000
19/03/2021,1563.959961,1563.959961,1566.670044,1554.959961,1562.300049,9513400
22/03/2021,1566.359985,1566.359985,1571.73999,1555.380005,1563.560059,9179700
23/03/2021,1564.25,1564.25,1574.140015,1562.030029,1572.699951,11706200
24/03/2021,1570.829956,1570.829956,1570.839966,1555.719971,1557.5,12329000
25/03/2021,1571.040039,1571.040039,1580.170044,1571.040039,1576.27002,12229700
26/03/2021,1574.859985,1574.859985,1580.73999,1566.890015,1577.469971,11133500
29/03/2021,1583.890015,1583.890015,1592.469971,1580.900024,1582.72998,9677200
30/03/2021,1589.530029,1589.530029,1593.52002,1585.060059,1589.680054,13674800
31/03/2021,1587.209961,1587.209961,1593.930054,1585.579956,1592.26001,10021000
01/04/2021,1595.119995,1595.119995,1600.599976,1590.329956,1594.01001,11897700
05/04/2021,1579.660034,1579.660034,1601.23999,1575.560059,1599.329956,12548000
07/04/2021,1556.560059,1556.560059,1570.689941,1555.569946,1566.109985,14163000
08/04/2021,1558.829956,1558.829956,1564.050049,1552.180054,1554.640015,11160300
09/04/2021,1566.339966,1566.339966,1572.130005,1561.76001,1562.199951,9163500
12/04/2021,1541.119995,1541.119995,1562.069946,1539.23999,1561.530029,7729900
16/04/2021,1548.959961,1548.959961,1550.26001,1529.290039,1543.589966,8198400
19/04/2021,1574.910034,1574.910034,1574.969971,1552.910034,1555.01001,8305600
20/04/2021,1580.040039,1580.040039,1582.48999,1570.530029,1574.380005,8597000
21/04/2021,1580.01001,1580.01001,1584.569946,1575.560059,1576.189941,9382600
22/04/2021,1568.209961,1568.209961,1587.949951,1564.829956,1585.910034,10940600
23/04/2021,1553.589966,1553.589966,1564.619995,1550.619995,1563.459961,10808200
26/04/2021,1559.530029,1559.530029,1561.52002,1544.099976,1552.050049,12430900
27/04/2021,1559.22998,1559.22998,1570.579956,1553.030029,1564.060059,19043900
28/04/2021,1576.790039,1576.790039,1578.619995,1562.839966,1565.699951,13603100
29/04/2021,1590.459961,1590.459961,1592.900024,1583.97998,1584.550049,12642900
30/04/2021,1583.130005,1583.130005,1593.22998,1580.73999,1591.119995,14643800
05/05/2021,1549.219971,1549.219971,1583.27002,1547.349976,1581.859985,13820400
06/05/2021,1571.910034,1571.910034,1575.369995,1551.420044,1553.27002,10170200
07/05/2021,1585.030029,1585.030029,1589.209961,1577.189941,1582.25,10863500
10/05/2021,1588.150024,1588.150024,1596.800049,1576.790039,1596.609985,10488500
11/05/2021,1578.930054,1578.930054,1590.540039,1566.910034,1579.25,11679000
12/05/2021,1571.849976,1571.849976,1578.339966,1557.939941,1576.660034,11216400
13/05/2021,1548.130005,1548.130005,1561.800049,1501.02002,1554.099976,15380300
14/05/2021,1549.47998,1549.47998,1558.859985,1532.290039,1555.719971,11225500
17/05/2021,1549.160034,1549.160034,1554.079956,1529.689941,1542.22998,15165200
18/05/2021,1566.800049,1566.800049,1570.369995,1558.849976,1559.930054,15861200
19/05/2021,1562.23999,1562.23999,1570.050049,1557.829956,1561.969971,14202000
20/05/2021,1554.540039,1554.540039,1568.719971,1554.540039,1565.390015,11873300
21/05/2021,1552.439941,1552.439941,1560.51001,1546.550049,1559.819946,12633000
24/05/2021,1551.849976,1551.849976,1559.599976,1547.140015,1555.22998,12485200
25/05/2021,1568.579956,1568.579956,1572.030029,1560.130005,1562.890015,10342900
27/05/2021,1582.959961,1582.959961,1587.540039,1568.890015,1570.5,11667600
28/05/2021,1581.97998,1581.97998,1595.449951,1579.530029,1590.439941,11565500
31/05/2021,1593.589966,1593.589966,1594.650024,1578.089966,1582.560059,12498700
01/06/2021,1618.589966,1618.589966,1620.530029,1598.660034,1602.650024,13305800
02/06/2021,1617.550049,1617.550049,1627.670044,1612.939941,1624.829956,12570400
04/06/2021,1611.530029,1611.530029,1622.890015,1611.339966,1613.719971,11939800
07/06/2021,1612.589966,1612.589966,1625.560059,1611.780029,1618.73999,11673900
08/06/2021,1612.880005,1612.880005,1618.699951,1605.310059,1614.849976,14218100
09/06/2021,1626.27002,1626.27002,1628.420044,1617.829956,1618.060059,11055300
10/06/2021,1625.27002,1625.27002,1636.219971,1623.569946,1631.920044,14273500
11/06/2021,1636.560059,1636.560059,1636.920044,1628.140015,1632.040039,15376400
14/06/2021,1633.060059,1633.060059,1642.800049,1629.329956,1641.680054,11952900
15/06/2021,1622.310059,1622.310059,1636.099976,1618.599976,1634.449951,10420800
16/06/2021,1624.790039,1624.790039,1631.22998,1619.22998,1622.780029,7869900
17/06/2021,1617.650024,1617.650024,1631.689941,1615.619995,1621.380005,10010600
18/06/2021,1612.97998,1612.97998,1622.430054,1604.439941,1619.880005,11421200
21/06/2021,1601.130005,1601.130005,1602.660034,1590.550049,1596.959961,10636400
22/06/2021,1599.22998,1599.22998,1613.660034,1598.560059,1610.849976,8937700
23/06/2021,1592.079956,1592.079956,1606.390015,1590.630005,1605.310059,8337400
24/06/2021,1585.719971,1585.719971,1589.329956,1569.930054,1587.72998,9499900
25/06/2021,1582.670044,1582.670044,1596.160034,1577.630005,1592.02002,7379800
28/06/2021,1579.170044,1579.170044,1581.339966,1565.310059,1572.180054,7616000
29/06/2021,1591.430054,1591.430054,1596.079956,1579.439941,1580.890015,7264300
30/06/2021,1587.790039,1587.790039,1600.569946,1584.469971,1597.26001,8653600
01/07/2021,1593.75,1593.75,1596.359985,1584.689941,1591.040039,9308100
02/07/2021,1578.48999,1578.48999,1596.050049,1574.920044,1591.369995,9145600
05/07/2021,1579.280029,1579.280029,1582.459961,1573.670044,1580.689941,7261100
06/07/2021,1591.430054,1591.430054,1594.150024,1585.339966,1585.959961,8137100
07/07/2021,1576.599976,1576.599976,1587.699951,1574.140015,1585.040039,13275400
08/07/2021,1543.670044,1543.670044,1567.329956,1540.560059,1563.959961,13851300
09/07/2021,1552.089966,1552.089966,1554.599976,1535.689941,1537.969971,9741300
12/07/2021,1549.839966,1549.839966,1561.719971,1544.709961,1558.630005,6930100
13/07/2021,1570.98999,1570.98999,1571.819946,1555.880005,1557.26001,7348100
14/07/2021,1569.699951,1569.699951,1573.040039,1561,1570.119995,23024900
15/07/2021,1572.01001,1572.01001,1580.430054,1570.959961,1575.050049,7782400
16/07/2021,1574.369995,1574.369995,1575.660034,1567.170044,1569.22998,7923900
19/07/2021,1556.01001,1556.01001,1563.880005,1551.790039,1557.810059,6192500
20/07/2021,1538.859985,1538.859985,1552.380005,1530.619995,1551.26001,8512300
21/07/2021,1540.880005,1540.880005,1545.390015,1532.339966,1543.170044,5934600
22/07/2021,1552.359985,1552.359985,1554.650024,1546.26001,1549.849976,6264000
23/07/2021,1545.099976,1545.099976,1553.25,1540.349976,1550.859985,7420000
27/07/2021,1537.630005,1537.630005,1551.430054,1531.810059,1547.400024,8034200
29/07/2021,1537.780029,1537.780029,1545.079956,1533.939941,1541.800049,8741800
30/07/2021,1521.920044,1521.920044,1539.030029,1516.77002,1536.910034,8477600
02/08/2021,1525.109985,1525.109985,1525.72998,1513.709961,1523.420044,6102000
03/08/2021,1540.51001,1540.51001,1540.52002,1524.369995,1525.23999,6171100
04/08/2021,1545.859985,1545.859985,1548.630005,1533.359985,1542.109985,6378900
05/08/2021,1527.660034,1527.660034,1547.380005,1526.910034,1544.829956,10398600
06/08/2021,1521.719971,1521.719971,1537.27002,1514.670044,1530.430054,7711900
09/08/2021,1540.189941,1540.189941,1543.709961,1525.290039,1528.160034,7281900
10/08/2021,1542.619995,1542.619995,1551.609985,1539.400024,1544.310059,9092600
11/08/2021,1532.709961,1532.709961,1550.73999,1531.579956,1549.410034,9601600
13/08/2021,1528.319946,1528.319946,1541.079956,1525.51001,1530.680054,9130300
16/08/2021,1531.23999,1531.23999,1532.939941,1512.280029,1527.079956,7756900
17/08/2021,1544.219971,1544.219971,1545.949951,1533.319946,1536.939941,6373500
18/08/2021,1551.869995,1551.869995,1557.079956,1545.329956,1546.709961,7470100
19/08/2021,1544.280029,1544.280029,1553.900024,1543.75,1546.699951,8691500
20/08/2021,1553.180054,1553.180054,1554.449951,1545.920044,1549.920044,9187300
23/08/2021,1582.069946,1582.069946,1583.130005,1565.930054,1566.099976,10366800
24/08/2021,1586.97998,1586.97998,1598.390015,1585.459961,1590.119995,9388300
25/08/2021,1600.48999,1600.48999,1601.089966,1588.369995,1591.290039,9269000
26/08/2021,1601.910034,1601.910034,1603.98999,1595.689941,1601.98999,11321400
27/08/2021,1611.199951,1611.199951,1615.219971,1600,1602.160034,10413700
30/08/2021,1633.77002,1633.77002,1634.920044,1621.420044,1621.680054,11606900
31/08/2021,1638.75,1638.75,1643.76001,1628.119995,1632.650024,11805400
01/09/2021,1634.47998,1634.47998,1646.069946,1628.160034,1643.01001,15016600
02/09/2021,1647.75,1647.75,1652.030029,1633.119995,1634.25,12572400
03/09/2021,1650.329956,1650.329956,1657.790039,1644.119995,1654,13519400
06/09/2021,1648.369995,1648.369995,1655.040039,1644.560059,1652.329956,17453600
07/09/2021,1636.449951,1636.449951,1658.079956,1635.109985,1653.670044,17815400
08/09/2021,1640.449951,1640.449951,1641.290039,1627.170044,1632.180054,16254200
09/09/2021,1629.119995,1629.119995,1646.069946,1626.949951,1637.650024,15780100
10/09/2021,1635.349976,1635.349976,1639.650024,1620.579956,1633.099976,13847400
13/09/2021,1633.76001,1633.76001,1642.630005,1627.290039,1634.430054,20187900
14/09/2021,1623.839966,1623.839966,1640.400024,1621.959961,1639.900024,13400300
15/09/2021,1628.040039,1628.040039,1630.050049,1620.839966,1624.170044,10532900
16/09/2021,1631.699951,1631.699951,1636.01001,1628.569946,1633.280029,11034400
17/09/2021,1625.650024,1625.650024,1635.040039,1617.310059,1632.180054,12874300
20/09/2021,1603.060059,1603.060059,1620.719971,1601.160034,1617.439941,13860500
21/09/2021,1614.859985,1614.859985,1618.189941,1591.810059,1604.640015,11752500
22/09/2021,1619.589966,1619.589966,1623.859985,1611.76001,1614.73999,17194800
23/09/2021,1631.150024,1631.150024,1637.650024,1623,1632.920044,19815000
27/09/2021,1620.02002,1620.02002,1639.969971,1616.599976,1637.300049,19432900
28/09/2021,1616.5,1616.5,1626.550049,1614.310059,1623.880005,17164300
29/09/2021,1616.97998,1616.97998,1622.619995,1604.459961,1605.189941,10072700
30/09/2021,1605.680054,1605.680054,1621.150024,1601.790039,1616.98999,12339900
01/10/2021,1605.170044,1605.170044,1609.47998,1593.319946,1600.589966,9922700
04/10/2021,1614.47998,1614.47998,1619.619995,1610.959961,1611.689941,8128400
05/10/2021,1624.23999,1624.23999,1626.439941,1611.420044,1612.5,9875700
06/10/2021,1619.47998,1619.47998,1631.810059,1617.23999,1626.650024,13212400
07/10/2021,1633.719971,1633.719971,1637.819946,1624.589966,1627.150024,11643700
08/10/2021,1639.410034,1639.410034,1644.160034,1635.77002,1641.920044,11146100
11/10/2021,1633.439941,1633.439941,1646.5,1629.949951,1644.380005,12398700
12/10/2021,1643.640015,1643.640015,1646.849976,1637.48999,1644.560059,12331600
14/10/2021,1640.969971,1640.969971,1648.619995,1637.420044,1647.560059,12034900
15/10/2021,1638.339966,1638.339966,1651.410034,1635.140015,1646.349976,12657900
18/10/2021,1643.920044,1643.920044,1648,1639.920044,1641.969971,11244300
19/10/2021,1630.390015,1630.390015,1649.660034,1627.119995,1648.47998,12565000
20/10/2021,1637.550049,1637.550049,1639.410034,1632.619995,1633.880005,10783400
21/10/2021,1643.420044,1643.420044,1646.5,1639.160034,1644.390015,10961000
25/10/2021,1634.199951,1634.199951,1645.910034,1631.290039,1645,8411800
26/10/2021,1635.969971,1635.969971,1639.930054,1627.680054,1635.609985,8972800
27/10/2021,1627.609985,1627.609985,1635.680054,1626.560059,1632.439941,11390900
28/10/2021,1624.310059,1624.310059,1632.300049,1622.560059,1626.060059,8545900
29/10/2021,1623.430054,1623.430054,1629.25,1619.140015,1626.27002,7225100
01/11/2021,1613.780029,1613.780029,1632.72998,1611.390015,1627.589966,6953100
02/11/2021,1617.890015,1617.890015,1621.689941,1608.640015,1616.73999,7273500
03/11/2021,1611.920044,1611.920044,1623.079956,1607.719971,1620.52002,9541300
04/11/2021,1626.27002,1626.27002,1627.569946,1607.72998,1613.449951,5774100
05/11/2021,1626.219971,1626.219971,1628.599976,1619.619995,1627.449951,4930000
08/11/2021,1626.130005,1626.130005,1635.619995,1621.349976,1631.339966,7402800
09/11/2021,1631.689941,1631.689941,1633.76001,1623.640015,1626.800049,6473800
10/11/2021,1630.469971,1630.469971,1633.430054,1625.130005,1627.670044,6404800
11/11/2021,1632.439941,1632.439941,1634.439941,1626.800049,1629.280029,6530000
12/11/2021,1633.939941,1633.939941,1640.660034,1632.880005,1636.630005,7900600
15/11/2021,1638.72998,1638.72998,1642.599976,1635.219971,1636.410034,7931700
16/11/2021,1644.01001,1644.01001,1648.430054,1639.079956,1642.050049,8418000
17/11/2021,1644.599976,1644.599976,1651.51001,1642.359985,1646.859985,8903400
18/11/2021,1651.02002,1651.02002,1653.680054,1642.5,1643.390015,9742000
19/11/2021,1645.060059,1645.060059,1656.27002,1641.52002,1653.359985,16123800
22/11/2021,1649.540039,1649.540039,1653.329956,1645.089966,1648.140015,10949800
23/11/2021,1646.420044,1646.420044,1654.48999,1644.02002,1652.619995,10390300
24/11/2021,1649.819946,1649.819946,1658.599976,1647.900024,1650.540039,10532600
25/11/2021,1648.459961,1648.459961,1656.459961,1644.869995,1654.939941,8606300
26/11/2021,1610.609985,1610.609985,1640.910034,1608.550049,1639.540039,14088200
29/11/2021,1589.689941,1589.689941,1617.550049,1587.780029,1608.01001,9665600
30/11/2021,1568.689941,1568.689941,1612.099976,1565.949951,1601.52002,12215600
01/12/2021,1590.810059,1590.810059,1591.859985,1563.040039,1576.26001,8240400
02/12/2021,1591.839966,1591.839966,1592,1580.079956,1583.380005,7972200
03/12/2021,1588.189941,1588.189941,1597.25,1587.530029,1593.079956,7998100
07/12/2021,1609.280029,1609.280029,1611.579956,1595.140015,1600.170044,8871400
08/12/2021,1618.359985,1618.359985,1621.209961,1610.300049,1617.089966,9884100
09/12/2021,1618.22998,1618.22998,1623.819946,1612.569946,1621.630005,10130200
13/12/2021,1625.829956,1625.829956,1628.930054,1618.569946,1626.26001,10397200
14/12/2021,1630.640015,1630.640015,1630.930054,1616.51001,1619.689941,9946600
15/12/2021,1623.660034,1623.660034,1630.890015,1622.48999,1628.01001,10625900
16/12/2021,1645.319946,1645.319946,1645.439941,1624.310059,1629.47998,10346700
17/12/2021,1641.72998,1641.72998,1646.849976,1637.089966,1644.099976,9972400
20/12/2021,1615.800049,1615.800049,1633.800049,1612.959961,1631.219971,9202600
21/12/2021,1622.25,1622.25,1628.839966,1618.569946,1623.199951,12577800
22/12/2021,1626.790039,1626.790039,1632.329956,1624.77002,1628.420044,6893000
23/12/2021,1641.469971,1641.469971,1645.709961,1632.900024,1633.199951,7344600
24/12/2021,1637.219971,1637.219971,1644.119995,1635.189941,1642.640015,7129300
27/12/2021,1636.5,1636.5,1642.420044,1632.790039,1641.280029,6564300
28/12/2021,1641.52002,1641.52002,1650.280029,1640.609985,1640.969971,8423900
29/12/2021,1653.329956,1653.329956,1654.97998,1641.75,1643.430054,7430100
30/12/2021,1657.619995,1657.619995,1660.849976,1652.369995,1657.290039,6530800
04/01/2022,1670.280029,1670.280029,1674.189941,1663.5,1664.51001,9290800
05/01/2022,1676.790039,1676.790039,1677.949951,1670.589966,1672.890015,9828200
06/01/2022,1653.030029,1653.030029,1666.219971,1653.030029,1663.589966,11581600
07/01/2022,1657.619995,1657.619995,1662.420044,1650.530029,1659.150024,10326200
10/01/2022,1657.060059,1657.060059,1664.22998,1654.050049,1661.5,10171700
11/01/2022,1667.119995,1667.119995,1667.699951,1659,1659.329956,12100100
12/01/2022,1678.5,1678.5,1680.849976,1673,1676.030029,13461700
13/01/2022,1680.02002,1680.02002,1682.709961,1675.73999,1680.829956,15930700
14/01/2022,1672.630005,1672.630005,1680.02002,1670.699951,1676.579956,16685400
17/01/2022,1676.869995,1676.869995,1680.390015,1672.930054,1675.810059,12545300
18/01/2022,1660.27002,1660.27002,1682.930054,1660.150024,1680.280029,16066500
19/01/2022,1658.23999,1658.23999,1667.439941,1653.380005,1658.859985,13832500
20/01/2022,1656.959961,1656.959961,1666.599976,1656.469971,1663.310059,12022700
21/01/2022,1652.72998,1652.72998,1655.420044,1641.859985,1651.209961,11896700
24/01/2022,1640.540039,1640.540039,1654.98999,1639.140015,1650.339966,11219400
25/01/2022,1639.089966,1639.089966,1641.680054,1624.290039,1636.329956,11009600
26/01/2022,1643.439941,1643.439941,1649.819946,1642.069946,1645.48999,9852700
27/01/2022,1634.170044,1634.170044,1635.140015,1617.869995,1633.780029,11055300
28/01/2022,1639.51001,1639.51001,1646.47998,1636.699951,1637.819946,7052200
31/01/2022,1648.810059,1648.810059,1655.47998,1646.880005,1647.680054,6870800
01/02/2022,1661.75,1661.75,1663.76001,1658.26001,1659.430054,6160400
02/02/2022,1667.75,1667.75,1669.5,1658.579956,1665.800049,6474400
03/02/2022,1669.050049,1669.050049,1673.75,1664.089966,1664.630005,9487300
04/02/2022,1674.219971,1674.219971,1678.719971,1672.390015,1672.900024,7177400
07/02/2022,1677.23999,1677.23999,1681.170044,1667.290039,1679.079956,0
08/02/2022,1684.22998,1684.22998,1685.140015,1677.47998,1680.609985,7841100
09/02/2022,1703.160034,1703.160034,1708.030029,1688.949951,1689.52002,10694300
10/02/2022,1703,1703,1707.439941,1696.72998,1705.72998,10006800
11/02/2022,1699.199951,1699.199951,1703.949951,1690.689941,1694.709961,8260100
14/02/2022,1684.689941,1684.689941,1694.189941,1680.829956,1692.890015,11234800
15/02/2022,1701.449951,1701.449951,1702.73999,1687.180054,1688.670044,9237600
17/02/2022,1711.579956,1711.579956,1718.550049,1708.430054,1709.5,8533500
18/02/2022,1713.199951,1713.199951,1716.140015,1703.599976,1709.030029,10592600
21/02/2022,1694.319946,1694.319946,1713.869995,1692.130005,1712.949951,9978900
22/02/2022,1691.119995,1691.119995,1691.619995,1673.310059,1681.23999,8630600
23/02/2022,1696.449951,1696.449951,1700.349976,1686.089966,1694.069946,10054000
24/02/2022,1662.719971,1662.719971,1690.5,1656.619995,1683.920044,12489700
25/02/2022,1679.900024,1679.900024,1684.5,1670.130005,1676.119995,7614200
28/02/2022,1685.180054,1685.180054,1690.609985,1668.050049,1678.050049,7588100
01/03/2022,1694.280029,1694.280029,1701.689941,1690.819946,1694.949951,7949600
02/03/2022,1689.810059,1689.810059,1699.579956,1684.530029,1694.640015,7968200
03/03/2022,1696.079956,1696.079956,1705.5,1691.199951,1701.26001,7763900
04/03/2022,1671.719971,1671.719971,1689.890015,1671.699951,1687.98999,10830200
07/03/2022,1626.699951,1626.699951,1655.189941,1616.079956,1654.430054,11939100
08/03/2022,1619.099976,1619.099976,1633.5,1580.800049,1622.030029,14194400
09/03/2022,1643.640015,1643.640015,1643.869995,1610.339966,1626.719971,10990700
10/03/2022,1647.079956,1647.079956,1659.290039,1643.390015,1652.98999,10038000
11/03/2022,1658.01001,1658.01001,1659.670044,1637.930054,1642.27002,10267300
14/03/2022,1660.150024,1660.150024,1662.660034,1651.900024,1656.359985,7698000
15/03/2022,1644.359985,1644.359985,1663.319946,1639.900024,1656.780029,8493900
16/03/2022,1667.920044,1667.920044,1668.949951,1653.869995,1655.01001,6360200
17/03/2022,1681.76001,1681.76001,1686.449951,1677.189941,1679.27002,7930900
18/03/2022,1678.51001,1678.51001,1685.680054,1677.160034,1684.119995,7508200
21/03/2022,1673.869995,1673.869995,1685.780029,1671.079956,1683.689941,6833200
22/03/2022,1677.869995,1677.869995,1680,1670.550049,1672.98999,6708400
23/03/2022,1677.949951,1677.949951,1686.140015,1676.880005,1684.030029,6830500
