date,EWA,EWC
05/11/2020,19.39880562,27.15714073
06/11/2020,19.43540382,27.14751816
09/11/2020,20.20403671,27.57094574
10/11/2020,20.15828514,27.83077621
11/11/2020,20.43279648,28.02324486
12/11/2020,20.04848099,27.57094574
13/11/2020,20.30469322,27.70567513
16/11/2020,20.60665512,28.20608902
17/11/2020,20.64325333,28.3408165
18/11/2020,20.6707058,28.26383018
19/11/2020,20.82626343,28.3793087
20/11/2020,20.86286354,28.5044136
23/11/2020,20.872015,28.68725777
24/11/2020,21.42103958,29.18767357
25/11/2020,21.43934059,29.25503731
27/11/2020,21.32038307,29.35126877
30/11/2020,20.78966141,29.13955498
01/12/2020,21.20142937,29.3031559
02/12/2020,21.28378296,29.5052433
03/12/2020,21.38443756,29.70733643
04/12/2020,21.56744194,30.15963364
07/12/2020,21.51254463,30.17887878
08/12/2020,21.65894699,30.24624252
09/12/2020,21.6955471,30.16925812
10/12/2020,21.83280563,30.40021706
11/12/2020,21.73214912,30.24624252
14/12/2020,21.79674911,29.99780655
15/12/2020,22.05513382,30.33879852
16/12/2020,22.11973,30.31931496
17/12/2020,22.41503143,30.52391243
18/12/2020,22.1381855,30.18291473
21/12/2020,21.96285248,29.95883369
22/12/2020,21.82443237,29.91986275
23/12/2020,22.08281898,30.12446022
24/12/2020,22.09204674,30.26085663
28/12/2020,22.19355583,30.05626106
29/12/2020,22.11050034,30.13420296
30/12/2020,22.23046684,30.25111389
31/12/2020,22.1012764,30.04651833
04/01/2021,22.17509842,30.14394569
05/01/2021,22.48885536,30.70902252
06/01/2021,22.79338074,30.99156189
07/01/2021,22.80260849,31.32281494
08/01/2021,22.91334724,31.28384209
11/01/2021,22.53499413,30.96233368
12/01/2021,22.67341614,31.17667198
13/01/2021,22.59036446,31.12796021
14/01/2021,22.85797691,31.3422966
15/01/2021,22.56267929,31.01104736
19/01/2021,22.67341614,31.07924461
20/01/2021,23.07022476,31.36178207
21/01/2021,23.12559319,31.2351284
22/01/2021,22.95025826,30.82593346
25/01/2021,23.05176735,30.91361809
26/01/2021,23.07022476,30.80644989
27/01/2021,22.43348503,29.98806381
28/01/2021,22.59036446,30.33879852
29/01/2021,21.91671181,29.81269455
01/02/2021,22.29506302,30.14394569
02/02/2021,22.57190704,30.67979431
03/02/2021,22.66418648,30.78696442
04/02/2021,22.65495872,30.90387535
05/02/2021,22.89488983,31.21564293
08/02/2021,23.0609951,31.62483788
09/02/2021,23.04253769,31.83917618
10/02/2021,22.99640083,31.91711807
11/02/2021,23.1625061,31.94634819
12/02/2021,23.19018936,32.03403091
16/02/2021,23.37475014,32.18016815
17/02/2021,23.24555779,31.94634819
18/02/2021,23.31938362,31.85866165
19/02/2021,23.33783722,32.18991852
22/02/2021,23.42089081,32.2678566
23/02/2021,23.64236641,32.20940399
24/02/2021,23.80847168,32.70627975
25/02/2021,23.2824688,32.01454544
26/02/2021,22.61804581,31.3422966
01/03/2021,23.41166306,32.04377365
02/03/2021,23.37475014,32.38476563
03/03/2021,23.22710228,32.13145828
04/03/2021,23.07022476,31.7904644
05/03/2021,23.20864487,32.24836731
08/03/2021,23.00562668,32.35554123
09/03/2021,23.25478554,32.63807678
10/03/2021,23.07022476,32.87190628
11/03/2021,23.24555779,33.40775681
12/03/2021,23.19941521,33.59286118
15/03/2021,23.27323914,33.8072052
16/03/2021,23.23633003,33.75849533
17/03/2021,23.2824688,34.04103088
18/03/2021,22.87643433,33.50518036
19/03/2021,22.77492523,33.5149231
22/03/2021,22.9410305,33.35904312
23/03/2021,22.65495872,32.98881912
24/03/2021,22.64573288,32.98881912
25/03/2021,22.72878456,32.92061615
26/03/2021,23.11636162,33.24212646
29/03/2021,23.01485443,33.18367386
30/03/2021,22.8210659,33.04727173
31/03/2021,22.87643433,33.17392349
01/04/2021,23.19018936,33.74874496
05/04/2021,23.5223999,33.87540054
06/04/2021,23.29169655,33.8072052
07/04/2021,23.35629463,33.8072052
08/04/2021,23.51317215,34.06051636
09/04/2021,23.55008507,34.16768265
12/04/2021,23.47625923,34.05077362
13/04/2021,23.57776833,34.1774292
14/04/2021,23.7623291,34.1774292
15/04/2021,24.2052784,34.39176178
16/04/2021,24.23296356,34.46970749
19/04/2021,24.11299706,34.21640015
20/04/2021,23.65159416,33.59286118
21/04/2021,24.07608604,34.14819717
22/04/2021,23.91920662,33.92411804
23/04/2021,24.21450806,34.1287117
26/04/2021,24.3436985,34.47945404
27/04/2021,24.2052784,34.51842117
28/04/2021,24.41752243,35.10298157
29/04/2021,24.29755974,35.07375717
30/04/2021,23.88229561,34.69379425
03/05/2021,24.19605064,34.88864136
04/05/2021,24.04840088,34.83019257
05/05/2021,24.38061142,35.15169907
06/05/2021,24.41752243,35.45372009
07/05/2021,24.69436836,35.86291504
10/05/2021,24.75896454,35.86291504
11/05/2021,24.5467186,35.64857864
12/05/2021,24.12222672,35.28809738
13/05/2021,24.2237339,35.35629654
14/05/2021,24.45443726,35.89214325
17/05/2021,24.40829659,36.23313522
18/05/2021,24.33447266,36.29159546
19/05/2021,23.90998077,35.95059967
20/05/2021,24.49135017,36.37927628
21/05/2021,24.26987457,36.33057022
24/05/2021,24.4452095,36.61310577
25/05/2021,24.50057602,36.36953735
26/05/2021,24.53749084,36.56439209
27/05/2021,24.67591095,36.83719254
28/05/2021,24.67591095,36.89563751
01/06/2021,24.7866497,37.14895248
02/06/2021,25.02658081,37.23664093
03/06/2021,24.86047363,36.98332977
04/06/2021,25.2665081,37.22689438
07/06/2021,25.22036743,37.23664093
08/06/2021,25.25728226,37.18792343
09/06/2021,25.01735115,37.02229691
10/06/2021,25.27562714,37.12326813
11/06/2021,25.25691032,37.07425308
14/06/2021,25.31305695,37.24090195
15/06/2021,25.27562714,37.27030945
16/06/2021,25.16333199,37.01543808
17/06/2021,24.9574585,36.61352158
18/06/2021,24.33984184,36.1429863
21/06/2021,24.66736603,36.64293289
22/06/2021,24.66736603,36.84878922
23/06/2021,24.45213318,36.78017044
24/06/2021,24.64864922,36.83898926
25/06/2021,24.66736603,36.95661926
28/06/2021,24.4895668,36.68214035
29/06/2021,24.50828171,36.58411407
30/06/2021,24.31176758,36.53510284
01/07/2021,24.22754669,36.88800049
02/07/2021,24.47084999,36.88800049
06/07/2021,24.14332581,36.60372162
07/07/2021,24.40534401,36.47628021
08/07/2021,24.03103065,35.95672989
09/07/2021,24.44277763,36.52529526
12/07/2021,24.40534401,36.5154953
13/07/2021,24.2649765,36.39785767
14/07/2021,24.35855675,36.19199753
15/07/2021,24.12460899,36.03515625
16/07/2021,23.95616722,35.61363602
19/07/2021,23.45084,34.79999924
20/07/2021,23.74093437,35.35876083
21/07/2021,24.09653473,36.02534866
22/07/2021,24.05910301,35.98613739
23/07/2021,24.22754669,36.20180511
26/07/2021,24.25562096,36.19199753
27/07/2021,24.20882988,36.07436752
28/07/2021,24.14332581,36.32923889
29/07/2021,24.34919739,36.70174408
30/07/2021,24.11525154,36.59391785
02/08/2021,24.29304886,36.5154953
03/08/2021,24.4895668,36.53510284
04/08/2021,24.47084999,36.45667267
05/08/2021,24.64864922,36.69194412
06/08/2021,24.64864922,36.75076294
09/08/2021,24.55507088,36.63312531
10/08/2021,24.68608093,36.87819672
11/08/2021,24.80773544,37.06445313
12/08/2021,24.7328701,36.98602676
13/08/2021,24.90131187,36.96641922
16/08/2021,24.63929176,36.75076294
17/08/2021,24.04038811,36.36845016
18/08/2021,23.85322952,36.16259384
19/08/2021,23.65671349,35.49599838
20/08/2021,23.70350456,35.76067734
23/08/2021,23.93745041,36.48608398
24/08/2021,24.14332581,36.75076294
25/08/2021,24.20882988,36.79977417
26/08/2021,23.98423958,36.33904266
27/08/2021,24.33984184,36.81938171
30/08/2021,24.33048248,36.7605629
31/08/2021,24.25562096,36.60372162
01/09/2021,24.49892426,36.83898926
02/09/2021,24.70479584,37.27030945
03/09/2021,24.8358078,37.34873199
07/09/2021,24.70479584,36.91740799
08/09/2021,24.56442833,36.68214035
09/09/2021,24.32112312,36.7605629
10/09/2021,24.14332581,36.50569153
13/09/2021,24.33984184,36.62332535
14/09/2021,24.09653473,36.33904266
15/09/2021,24.33048248,36.82918167
16/09/2021,24.25562096,36.50569153
17/09/2021,23.80644035,36.03515625
20/09/2021,23.18882179,35.29994202
21/09/2021,23.46019745,35.44698334
22/09/2021,23.60992432,35.88811111
23/09/2021,23.96552658,36.33904266
24/09/2021,23.70350456,36.17239761
27/09/2021,23.84387207,36.46648026
28/09/2021,23.14203072,35.78028107
29/09/2021,23.07652473,35.59403229
30/09/2021,23.2262516,35.5842247
01/10/2021,23.33854675,35.90771866
04/10/2021,23.44148254,35.9273262
05/10/2021,23.6941452,36.17239761
06/10/2021,23.51634407,36.1429863
07/10/2021,23.81579971,36.71155167
08/10/2021,23.83451271,36.96641922
11/10/2021,23.85322952,36.86839294
12/10/2021,23.99359894,37.00563049
13/10/2021,24.09653473,37.407547
14/10/2021,24.3679142,37.94670105
15/10/2021,24.48020744,38.22118378
18/10/2021,24.35855675,38.27999878
19/10/2021,24.69543839,38.55448151
20/10/2021,24.92002678,38.86816788
21/10/2021,24.68608093,38.72112656
22/10/2021,24.8358078,38.77994537
25/10/2021,24.98553276,38.83876038
26/10/2021,24.93874359,38.54467773
27/10/2021,24.85452271,38.23098755
28/10/2021,25.12590218,38.81915283
29/10/2021,24.76094246,38.40743637
01/11/2021,24.77030182,38.85836411
02/11/2021,24.4895668,38.55448151
03/11/2021,24.67672348,38.8289566
04/11/2021,24.55507088,38.67211533
05/11/2021,24.7328701,38.87797165
08/11/2021,24.77966118,39.07403183
09/11/2021,24.59250259,39.07403183
10/11/2021,24.29304886,38.70152283
11/11/2021,24.18075562,38.68191528
12/11/2021,24.39598656,39.21126938
15/11/2021,24.41470337,39.1132431
16/11/2021,24.27433586,39.03481674
17/11/2021,23.88130379,38.75053406
18/11/2021,23.90001869,38.84856415
19/11/2021,23.70350456,38.47605896
22/11/2021,23.6754303,38.08394241
23/11/2021,23.98423958,38.3388176
24/11/2021,23.89066124,38.53487778
26/11/2021,22.9829483,37.4369545
29/11/2021,23.16074562,37.51538086
30/11/2021,22.88936806,36.64293289
01/12/2021,22.69285393,36.13318634
02/12/2021,23.07652473,36.78017044
03/12/2021,22.74900055,36.42726517
06/12/2021,23.07652473,37.11346817
07/12/2021,23.51634407,37.98591232
08/12/2021,23.72221947,37.73104477
09/12/2021,23.58185196,37.31932449
10/12/2021,23.61928368,37.28011322
13/12/2021,23.35687828,36.66261673
14/12/2021,23.26075935,36.47399139
15/12/2021,23.52028084,36.80160141
16/12/2021,23.38571358,36.92073059
17/12/2021,23.11658096,36.52363205
20/12/2021,23.13580513,36.0073967
21/12/2021,23.52989197,36.83138275
22/12/2021,23.87592125,37.31783676
23/12/2021,24.02971077,37.67523193
27/12/2021,24.19311333,38.03262711
28/12/2021,24.1258297,37.96313095
29/12/2021,24.23155975,37.85392761
30/12/2021,24.24028587,37.97306061
31/12/2021,24.0754528,38.15175629
03/01/2022,24.11423874,38.29074097
04/01/2022,24.4826889,37.9134903
05/01/2022,24.18210983,37.4468956
06/01/2022,23.75548172,37.73479462
07/01/2022,23.87183571,38.03262711
10/01/2022,23.68760872,37.8936348
11/01/2022,23.98818779,38.5786438
12/01/2022,24.2111969,39.07502365
13/01/2022,24.12393188,38.74740982
14/01/2022,23.85244179,38.84668732
18/01/2022,23.45490265,38.76726532
19/01/2022,23.56155777,38.66799164
20/01/2022,23.38702965,38.33045197
21/01/2022,22.72769356,37.3277626
24/01/2022,22.54346657,37.09943008
25/01/2022,22.48529053,37.29798126
26/01/2022,22.28167152,37.0597229
27/01/2022,21.7871685,36.77182007
28/01/2022,21.88413048,37.04979324
31/01/2022,22.14592552,37.9134903
01/02/2022,22.43680954,38.39994431
02/02/2022,22.57255554,38.5587883
03/02/2022,22.32045555,37.90356445
04/02/2022,22.40772247,38.11204529
07/02/2022,22.59194565,38.28081512
08/02/2022,23.01857567,38.4793663
09/02/2022,23.38702965,38.99560165
10/02/2022,23.17371368,38.63820648
11/02/2022,22.94100761,38.5587883
14/02/2022,22.98948669,38.23117447
15/02/2022,23.36763763,38.56871414
16/02/2022,23.61973572,38.4396553
17/02/2022,23.43550873,37.93334579
18/02/2022,23.25128174,37.47667694
22/02/2022,23.38702965,37.26819992
23/02/2022,23.24158669,37.01008224
24/02/2022,23.06705856,36.83138275
25/02/2022,23.48398972,37.87378311
28/02/2022,23.31915474,37.94327545
01/03/2022,23.11553764,37.4270401
02/03/2022,23.86213875,38.30067062
03/03/2022,23.63912582,38.16168213
04/03/2022,24.01727676,38.26095963
07/03/2022,23.55186272,37.78443527
08/03/2022,23.18341064,37.41711044
09/03/2022,23.67791176,38.17161179
10/03/2022,23.89122581,38.4396553
11/03/2022,23.63912582,38.24110413
14/03/2022,23.34824371,37.64544678
15/03/2022,23.57125473,37.82414246
16/03/2022,24.35664177,38.56871414
17/03/2022,24.59904289,39.34306717
18/03/2022,24.90931892,39.49198151
21/03/2022,24.90931892,39.9188652
22/03/2022,25.19050598,40.08763885
23/03/2022,25.20989799,39.76995468
24/03/2022,25.55895805,39.8990097
25/03/2022,25.69470406,40.29611588
28/03/2022,25.56865501,40.0777092
29/03/2022,25.86923409,40.29611588
30/03/2022,25.8886261,40.36560822
31/03/2022,25.62683105,39.9188652
01/04/2022,25.87893105,39.92879486
04/04/2022,26.06315613,40.32589722
05/04/2022,25.92741013,40.03800201
06/04/2022,25.7528801,39.6111145
07/04/2022,25.72379303,39.50191116
08/04/2022,25.73348999,39.60118484
11/04/2022,25.46199799,39.28350067
12/04/2022,25.55895805,39.11473465
13/04/2022,25.69470406,39.52176666
14/04/2022,25.58804512,39.39270401
18/04/2022,25.51047707,39.42248535
19/04/2022,25.83044815,39.73024368
20/04/2022,25.98558617,40.04792786
21/04/2022,25.48139,39.16437149
22/04/2022,24.52147484,37.90356445
25/04/2022,24.10454178,37.56602859
26/04/2022,23.65851974,36.74203491
27/04/2022,23.87183571,36.82145691
28/04/2022,24.22089386,37.60573959
29/04/2022,23.83304977,36.78174591
02/05/2022,23.76517677,36.69239807
03/05/2022,24.03666878,37.18877792
04/05/2022,24.59904289,38.01277161
05/05/2022,23.70700073,36.80160141
06/05/2022,23.35794067,36.55341339
09/05/2022,22.5822525,35.13376617
10/05/2022,22.60164261,34.90542984
11/05/2022,22.53376961,34.93521118
12/05/2022,22.10714149,34.62746048
13/05/2022,22.91191864,35.64007568
16/05/2022,22.99918365,35.97761154
17/05/2022,23.38702965,36.57326889
18/05/2022,22.80526161,35.65000153
19/05/2022,23.10584068,36.05703354
20/05/2022,23.30945969,35.94782639
23/05/2022,23.61003876,36.57326889
24/05/2022,23.58094978,36.20594788
25/05/2022,23.65851974,36.38464355
26/05/2022,23.68760872,36.76189041
27/05/2022,24.19180679,37.3476181
31/05/2022,23.93001175,37.55610275
01/06/2022,24.0075798,37.47667694
02/06/2022,24.56995392,38.30067062
03/06/2022,24.22089386,37.74472427
06/06/2022,24.18210983,37.88370895
07/06/2022,24.12393188,38.20139313
08/06/2022,23.70700073,37.84399796
09/06/2022,23.01000023,37.02000046
10/06/2022,22.37999916,36.22999954
13/06/2022,21.40999985,35
14/06/2022,21.23999977,34.58000183
15/06/2022,21.67000008,34.88999939
16/06/2022,21.18000031,33.68999863
17/06/2022,20.80999947,33.31000137
21/06/2022,21.30999947,34.22999954
22/06/2022,21.06999969,33.70999908
23/06/2022,21.04000092,33.06000137
24/06/2022,21.61000061,33.93000031
27/06/2022,21.55999947,34.34000015
28/06/2022,21.52000046,34.29000092
29/06/2022,21.45999908,33.99000168
30/06/2022,21.21999931,33.68000031
01/07/2022,21.09000015,34.04000092
05/07/2022,20.81999969,33.20000076
06/07/2022,20.96999931,33.02000046
07/07/2022,21.40999985,33.75999832
08/07/2022,21.31999969,33.75
11/07/2022,20.75,33.27000046
12/07/2022,20.84000015,33
13/07/2022,20.87000084,33.00999832
14/07/2022,20.65999985,32.04999924
15/07/2022,21.06999969,32.38999939
18/07/2022,21.05999947,32.88999939
19/07/2022,21.55999947,33.75999832
20/07/2022,21.54999924,33.88999939
21/07/2022,21.75,33.95999908
22/07/2022,21.75,33.72999954
25/07/2022,22.02000046,34.18999863
26/07/2022,21.73999977,33.77000046
27/07/2022,22.35000038,34.54999924
28/07/2022,22.45000076,34.86000061
29/07/2022,22.73999977,35.31000137
01/08/2022,22.72999954,34.95999908
02/08/2022,22.44000053,34.75999832
03/08/2022,22.54999924,34.97000122
04/08/2022,22.54000092,34.93999863
05/08/2022,22.37999916,34.75999832
08/08/2022,22.59000015,35.06000137
09/08/2022,22.40999985,34.81999969
10/08/2022,23.02000046,35.68999863
11/08/2022,23.04000092,35.88999939
12/08/2022,23.25,36.24000168
15/08/2022,22.97999954,35.84999847
16/08/2022,23.10000038,36.25999832
17/08/2022,22.80999947,35.88000107
18/08/2022,22.90999985,35.97999954
19/08/2022,22.60000038,35.52999878
22/08/2022,22.37000084,35.15999985
23/08/2022,22.42000008,35.43999863
24/08/2022,22.47999954,35.40999985
25/08/2022,22.87000084,35.81999969
26/08/2022,22.44000053,34.95999908
29/08/2022,22.36000061,34.97999954
30/08/2022,22.04999924,34.13000107
31/08/2022,21.90999985,33.68999863
01/09/2022,21.72999954,33.36000061
02/09/2022,21.77000046,33.65999985
06/09/2022,21.46999931,33.27999878
07/09/2022,21.45999908,33.66999817
08/09/2022,21.65999985,34.04000092
09/09/2022,22.35000038,34.88999939
12/09/2022,22.59000015,35.38000107
13/09/2022,21.62000084,34.25999832
14/09/2022,21.57999992,34.43999863
15/09/2022,21.40999985,33.97999954
16/09/2022,21.23999977,33.56000137
19/09/2022,21.44000053,33.97000122
20/09/2022,21.20000076,33.33000183
21/09/2022,20.77000046,32.75999832
22/09/2022,20.72999954,32.38000107
23/09/2022,19.95000076,31.29999924
26/09/2022,19.79000092,30.72999954
27/09/2022,19.62000084,30.71999931
